번호,시도명,시군구명,관리기관명,지정번호,보호수지정일자,보호수해지일자,보호수유형명,과명,학명,나무종류,그루수,나무나이,나무높이,가슴높이둘레,나무갓지름,품격명,지목명,지적,소유자구분,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,데이터기준일자
439,경기도,평택시,경기도 평택시,평택-36,1982-10-15,,노목+거목,,Kalopanax septemlobus,음나무,1,190,12,3,,시·군나무,임야,,,경기도 평택시 고덕면 청원로 802,경기도 평택시 고덕동 1693-2515,37.05796,127.01765,2024-01-18
440,경기도,평택시,경기도 평택시,평택-36,1982-10-15,,노목+거목,,Kalopanax septemlobus,음나무,1,190,12,1.3,,시·군나무,임야,,,경기도 평택시 고덕면 청원로 802,경기도 평택시 고덕동 1693-2515,37.05796,127.01765,2024-01-18
441,경기도,평택시,경기도 평택시,평택-36,1982-10-15,,노목+거목,,Kalopanax septemlobus,음나무,1,190,10,1.8,,시·군나무,임야,,,경기도 평택시 고덕면 청원로 802,경기도 평택시 고덕동 1693-2515,37.05796,127.01765,2024-01-18
442,경기도,평택시,경기도 평택시,평택-36,1982-10-15,,노목+거목,,Kalopanax septemlobus,음나무,1,190,12,2.6,,시·군나무,임야,,,경기도 평택시 고덕면 청원로 802,경기도 평택시 고덕동 1693-2515,37.05796,127.01765,2024-01-18
443,경기도,평택시,경기도 평택시,평택-36,1982-10-15,,노목+거목,,Kalopanax septemlobus,음나무,1,190,8,0.7,,시·군나무,임야,,,경기도 평택시 고덕면 청원로 802,경기도 평택시 고덕동 1693-2515,37.05796,127.01765,2024-01-18
444,경기도,평택시,경기도 평택시,평택-36,1982-10-15,,노목+거목,,Kalopanax septemlobus,음나무,1,190,8,1,,시·군나무,임야,,,경기도 평택시 고덕면 청원로 802,경기도 평택시 고덕동 1693-2515,37.05796,127.01765,2024-01-18
445,경기도,평택시,경기도 평택시,평택-36,1982-10-15,,노목+거목,,Kalopanax septemlobus,음나무,1,190,8,1,,시·군나무,임야,,,경기도 평택시 고덕면 청원로 802,경기도 평택시 고덕동 1693-2515,37.05796,127.01765,2024-01-18
446,경기도,평택시,경기도 평택시,평택-36,1982-10-15,,노목+거목,,Kalopanax septemlobus,음나무,1,190,8,1.1,,시·군나무,임야,,,경기도 평택시 고덕면 청원로 802,경기도 평택시 고덕동 1693-2515,37.05796,127.01765,2024-01-18
447,경기도,평택시,경기도 평택시,평택-33,1982-10-15,,노목+거목,,Sophora japonicum,회화나무,1,440,7,2.8,,시·군나무,전,,,경기도 평택시 고덕면 효학길 42-5,경기도 평택시 고덕면 방축리 706-10,37.01191,127.0319,2024-01-18
448,경기도,평택시,경기도 평택시,평택-33,1982-10-15,,노목+거목,,Sophora japonicum,회화나무,1,440,13,2.6,,시·군나무,전,,,경기도 평택시 고덕면 효학길 42-5,경기도 평택시 고덕면 방축리 706-10,37.11447,127.01558,2024-01-18
449,경기도,평택시,경기도 평택시,평택-32,1986-10-16,,노목+거목,,Zelkova serrata,느티나무,1,160,16,2.2,,시·군나무,임야,,,경기도 평택시 진위면 마산길 31,경기도 평택시 진위면 마산리 산10,37.08964,127.09346,2024-01-18
450,경기도,평택시,경기도 평택시,평택-31,1982-10-15,,노목+거목,,Zelkova serrata,느티나무,1,340,16,4.2,,시·군나무,전,,,경기도 평택시 진위면 가곡1길 78,경기도 평택시 진위면 가곡리 78,37.11234,127.08732,2024-01-18
451,경기도,평택시,경기도 평택시,평택-30,1986-10-16,,노목+거목,,Zelkova serrata,느티나무,1,240,10,3.1,,시·군나무,대,,,경기도 평택시 진위면 가곡2길 62,경기도 평택시 진위면 가곡리 61,37.11344,127.08965,2024-01-18
452,경기도,평택시,경기도 평택시,평택-29,1986-10-16,,노목+거목,,Zelkova serrata,느티나무,1,140,25,3.8,,시·군나무,임야,,,경기도 평택시 진위면 봉남3길30,경기도 평택시 진위면 봉남리 285-3,37.10337,127.08945,2024-01-18
453,경기도,평택시,경기도 평택시,평택-28,1982-10-15,,노목+거목,,Zelkova serrata,느티나무,1,240,20,3.7,,시·군나무,대,,,경기도 평택시 진위면 진위로 49,경기도 평택시 진위면 봉남1리 167,37.09901,127.09508,2024-01-18
454,경기도,평택시,경기도 평택시,평택-27,1982-10-15,,노목+거목,,Sophora japonicum,회화나무,1,290,20,3,,시·군나무,대,,,경기도 평택시 진위면 진위로 49,경기도 평택시 진위면 봉남1리 167,37.09918,127.09503,2024-01-18
