번호,시도명,시군구명,관리기관명,지정번호,보호수지정일자,보호수해지일자,보호수유형명,과명,학명,나무종류,그루수,나무나이,나무높이,가슴높이둘레,나무갓지름,품격명,지목명,지적,소유자구분,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,데이터기준일자
79,서울특별시,은평구,서울특별시 은평구청,서12-14,2004-12-27,,노목+거목,장미과,Prunus almeniaca,살구나무,1,182,13,2.5,11.8,마을나무,대,,공공,서울특별시 은평구 은평로20가길 18-3,서울특별시 은평구 응암동 54-2,37.599304,126.932144,2021-09-01
80,서울특별시,은평구,서울특별시 은평구청,서12-15,2007-11-29,,노목+거목,느릅나무과,Zelkova serrata,느티나무,1,122,15,2.9,13,마을나무,대,,공공,서울특별시 은평구 연서로48길 52,서울특별시 은평구 진관동 125-25,37.639415,126.940096,2021-09-01
81,서울특별시,은평구,서울특별시 은평구청,서12-16,2007-11-29,,노목+거목,느릅나무과,Zelkova serrata,느티나무,1,132,15,2.9,14,마을나무,대,,공공,서울특별시 은평구 연서로48길 52,서울특별시 은평구 진관동 125-25,37.639415,126.940096,2021-09-01
82,서울특별시,강남구,서울특별시 강남구청,서23-1,1968-07-03,,거목,느릅나무과,Zelkova serrata MAKINO,느티나무,1,730,22,8.14,29.4,도나무,공원,809.5,공공,서울특별시 강남구 논현로51길,서울특별시 강남구 도곡동 967-2(경남아파트 내),37.488605,127.040793,2023-12-04
83,서울특별시,강남구,서울특별시 강남구청,서23-2,1968-07-03,,거목,은행나무과,Ginkgo biloba L.,은행나무,1,530,20,4.84,13,도나무,대,308.7,공공,서울특별시 강남구 도곡로87길,서울특별시 강남구 대치동 975-8,37.500508,127.062879,2023-12-04
84,서울특별시,강남구,서울특별시 강남구청,서23-3,1981-10-27,,거목,느릅나무과,Zelkova serrata MAKINO,느티나무,1,270,25,4.2,20,면나무,공원,1825.7,공공,서울특별시 강남구 광평로,서울특별시 강남구 일원동 730-2,37.483047,127.077446,2023-12-04
85,서울특별시,강남구,서울특별시 강남구청,서23-4,2000-12-20,2018-09-20,노목,느릅나무과,Zelkova serrata MAKINO,느티나무,1,400,11,4.2,17,시·군나무,도로,2890.2,공공,서울특별시 강남구 테헤란로83길,서울특별시 강남구 삼성동 172-56,37.5101153,127.0548502,2023-12-04
86,서울특별시,강남구,서울특별시 강남구청,서23-5,2000-12-20,,노목,측백나무과,Juniperus chinensis,향나무,1,510,5,2.5,8,도나무,도로,48199.5,공공,서울특별시 강남구 언주로,서울특별시 강남구 개포동 659,37.4801769,127.0457485,2023-12-04
87,서울특별시,송파구,서울특별시 송파구청,서24-6,1968-07-03,,노목,느릅나무과,Zelkova serrata,느티나무,1,430,12.5,3.87,,시·군나무,공원,,,서울특별시 송파구 올림픽로 424,서울특별시 송파구 방이동 88-2,37.52034114,127.1155184,2023-01-05
88,서울특별시,송파구,서울특별시 송파구청,서24-5,1968-07-03,,노목,느릅나무과,Zelkova serrata,느티나무,1,430,7.5,3.04,,시·군나무,공원,,,서울특별시 송파구 올림픽로 424,서울특별시 송파구 방이동 88-2,37.52034114,127.1155184,2023-01-05
89,서울특별시,송파구,서울특별시 송파구청,서24-4,1968-07-03,,노목,느릅나무과,Zelkova serrata,느티나무,1,530,14,5.8,,도나무,잡종지,,,,서울특별시 송파구 문정동 28-9,37.489764,127.124418,2023-01-05
90,서울특별시,송파구,서울특별시 송파구청,서24-3,1968-07-03,,노목,느릅나무과,Zelkova serrata,느티나무,1,530,16,4.85,,도나무,잡종지,,,,서울특별시 송파구 문정동 29-7,37.489992,127.124334,2023-01-05
91,서울특별시,송파구,서울특별시 송파구청,서24-2,1968-07-03,,노목,은행나무과,Ginkgo biloba L,은행나무,1,530,17.5,6.04,,도나무,공원,,,서울특별시 송파구 올림픽로 424,서울특별시 송파구 방이동 88-3,37.52034114,127.1155184,2023-01-05
92,서울특별시,송파구,서울특별시 송파구청,서24-1,1968-07-03,,노목,측백나무과,Juniperus chinensis L,향나무,1,630,12,1.82,,도나무,공원,,,,서울특별시 송파구 거여동 293-2,37.490003,127.144669,2023-01-05
93,서울특별시,서초구,서울특별시 서초구청,서22-1,1968-07-03,,노목,Ulmaceae,Zelkova serrata,느티나무,1,619,23,5.6,,시·군나무,공원,380,,서울특별시 서초구 염곡안길 53,,37.464365,127.054364,2024-07-30
94,서울특별시,서초구,서울특별시 서초구청,서22-2,1968-07-03,,노목,Ulmaceae,Zelkova serrata,느티나무,1,619,30,6.5,,시·군나무,공원,380,,서울특별시 서초구 염곡안길 53,,37.464365,127.054364,2024-07-30
95,서울특별시,서초구,서울특별시 서초구청,서22-3,1968-07-03,,노목,Cupressaceae,Juniperus chinensis,향나무,1,882,18,3.9,,시·군나무,도로,15176,,서울특별시 서초구 서초동 1748-7,,37.492284,127.007411,2024-07-30
96,서울특별시,서초구,서울특별시 서초구청,서22-4,1968-07-03,,노목,Ulmaceae,Zelkova serrata,느티나무,1,452,12,3.6,,시·군나무,대,207,,서울특별시 서초구 도구로5길 4,,37.481315,126.987631,2024-07-30
97,서울특별시,서초구,서울특별시 서초구청,서22-5,1972-10-12,,노목,Fabaceae,Sophora japonica,회화나무,1,372,18,3.8,,시·군나무,도로,106,,서울특별시 서초구 우면동 650-11,,37.458337,127.012939,2024-07-30
98,서울특별시,서초구,서울특별시 서초구청,서22-6,1972-10-12,,노목,Ginkgoaceae,Ginkgo biloba,은행나무,1,392,19,3,,시·군나무,전,488,,서울특별시 서초구 반포동 535-32,,37.499502,126.999301,2024-07-30
99,서울특별시,서초구,서울특별시 서초구청,서22-7,1981-10-27,,노목,Ulmaceae,Zelkova serrata,느티나무,1,365,23,3.8,,시·군나무,대,30441,,서울특별시 서초구 신반포로 15길 5,,37.503592,126.994221,2024-07-30
