번호,시도명,시군구명,관리기관명,지정번호,보호수지정일자,보호수해지일자,보호수유형명,과명,학명,나무종류,그루수,나무나이,나무높이,가슴높이둘레,나무갓지름,품격명,지목명,지적,소유자구분,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,데이터기준일자
1603,경상북도,안동시,경상북도 안동시,07- 22- 08,2007-11-15,,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,1,200,27,4.7,,면나무,임야,,,,경상북도 안동시 풍산읍 오미리 235,36.59802494,128.5216019,2024-07-31
1604,경상북도,안동시,경상북도 안동시,11-14-1-11,1982-10-26,,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,1,300,13,4.2,,시·군나무,임야,,,,경상북도 안동시 풍산읍 소산리 75,36.57929239,128.5495497,2024-07-31
1605,경상북도,안동시,경상북도 안동시,11-14-1-11,1982-10-26,,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,1,300,13,2.4,,시·군나무,임야,,,,경상북도 안동시 풍산읍 소산리 75,36.57929239,128.5495497,2024-07-31
1606,경상북도,안동시,경상북도 안동시,11-14-1-19-1,1982-10-26,,노목,소나무과,Pinus densiflora Siebold & Zucc.,소나무,1,150,10,2.8,,마을나무,임야,,,,경상북도 안동시 풍산읍 소산리 75,36.57894291,128.5499211,2024-07-31
1607,경상북도,안동시,경상북도 안동시,11-14-1-2-1,1982-10-26,,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,1,200,10,3.8,,면나무,구거,,,,경상북도 안동시 풍산읍 상리리 532,36.57527009,128.5837558,2024-07-31
1608,경상북도,안동시,경상북도 안동시,11-14-1-13-1,1982-10-26,,거목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,1,200,12,3.1,,면나무,대,,,,경상북도 안동시 풍산읍 서미리 627,36.63340299,128.5655298,2024-07-31
1609,경상북도,안동시,경상북도 안동시,11-14-1-14-1,1982-10-26,,거목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,1,180,14,3.3,,마을나무,도로,,,,경상북도 안동시 풍산읍 신양리 1215,36.61377285,128.5542478,2024-07-31
1610,경상북도,안동시,경상북도 안동시,11-14-11-4,1982-10-26,,거목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,1,350,15,4.5,,시·군나무,전,,,,경상북도 안동시 임동면 마령리 166-1,36.60579014,128.9841594,2024-07-31
1611,경상북도,안동시,경상북도 안동시,11-14-11-5,1982-10-26,,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,1,400,13,5.5,,시·군나무,임야,,,,경상북도 안동시 임동면 대곡리 산 106,36.63391938,128.9819969,2024-07-31
1612,경상북도,안동시,경상북도 안동시,11-14-11-6,1982-10-26,,노목,소나무과,Pinus densiflora Siebold & Zucc.,소나무,1,400,10,5,,시·군나무,임야,,,,경상북도 안동시 임동면 대곡리 산20,36.62333258,128.9736355,2024-07-31
1613,경상북도,안동시,경상북도 안동시,11-14-11-7,1982-10-26,2021-12-15,거목,참나무과,Quercus acutissima Carruth.,상수리나무,1,300,13,2.3,,시·군나무,임야,,,,경상북도 안동시 임동면 고천리 109,36.54838542,128.9683608,2024-07-31
1614,경상북도,안동시,경상북도 안동시,11-14-11-8,1982-10-26,,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,1,300,10,3.2,,시·군나무,임야,,,,경상북도 안동시 임동면 고천리 109,36.54845766,128.9682147,2024-07-31
1615,경상북도,안동시,경상북도 안동시,11-14-11-9,1982-10-26,,노목,두릅나무과,Kalopanax septemlobus (Thunb.) Koidz.,음나무,1,300,10,1,,시·군나무,임야,,,,경상북도 안동시 임동면 고천리 109,36.54832564,128.9682979,2024-07-31
1616,경상북도,안동시,경상북도 안동시,11-14-11-10,1982-10-26,,거목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,1,400,15,1.6,,시·군나무,종교용지,,,,경상북도 안동시 임동면 고천리 925,36.53143894,128.9462126,2024-07-31
1617,경상북도,안동시,경상북도 안동시,11-14-11-11,1982-10-26,,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,1,300,15,3.6,,시·군나무,임야,,,,경상북도 안동시 임동면 망천리 산20,36.56127152,128.8844891,2024-07-31
1618,경상북도,안동시,경상북도 안동시,11-14-11-3-2,1982-10-26,,거목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,1,150,20,3,,마을나무,하천,,,,경상북도 안동시 임동면 박곡리 939,36.53227257,128.9164249,2024-07-31
1619,경상북도,안동시,경상북도 안동시,11-14-11-7-1,1982-10-26,,거목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,1,150,15,3.6,,마을나무,종교용지,,,,경상북도 안동시 임동면 지리 774-7,36.50917585,128.9917181,2024-07-31
1620,경상북도,안동시,경상북도 안동시,11-14-11-12-2,1982-10-26,,거목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,1,200,10,2.5,,면나무,종교용지,,,,경상북도 안동시 임동면 위리 596-1,36.61310809,128.9422882,2024-07-31
1621,경상북도,안동시,경상북도 안동시,2009-08-01,2009-02-26,,노목,참나무과,Quercus dentata Thunb.,떡갈나무,1,500,16,1.1,,도나무,전,,,,경상북도 안동시 임동면 대곡리 1331,36.63672683,128.9807576,2024-07-31
1622,경상북도,안동시,경상북도 안동시,11-14-12-1,1982-10-26,,거목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,1,220,10,4,,면나무,전,,,,경상북도 안동시 예안면 정산리 804-2,36.66811329,128.8748477,2024-07-31
1623,경상북도,안동시,경상북도 안동시,11-14-12-1-1,1982-10-26,,거목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,1,250,12,1.1,,면나무,답,,,,경상북도 안동시 예안면 정산리 256-1,36.6470713,128.8979774,2024-07-31
1624,경상북도,안동시,경상북도 안동시,11-14-12-10-1,1982-10-26,,거목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,1,200,14,0.9,,면나무,구거,,,,경상북도 안동시 예안면 인계리 1109,36.69389509,128.9190874,2024-07-31
1625,경상북도,안동시,경상북도 안동시,11-14-12-10-2,1982-10-26,,거목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,1,200,13,1.2,,면나무,구거,,,,경상북도 안동시 예안면 인계리 1109,36.69408008,128.9190697,2024-07-31
1626,경상북도,안동시,경상북도 안동시,11-14-12-10-3,1982-10-26,,거목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,1,200,12,0.9,,면나무,구거,,,,경상북도 안동시 예안면 인계리 1109,36.69415456,128.9190603,2024-07-31
1627,경상북도,안동시,경상북도 안동시,11-14-12-10-4,1982-10-26,,거목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,1,200,10,1,,면나무,구거,,,,경상북도 안동시 예안면 인계리 1109,36.69403843,128.9189987,2024-07-31
1628,경상북도,안동시,경상북도 안동시,11-14-12-11-1,1982-10-26,,거목,버드나무과,Salix chaenomeloides Kimura,왕버들,1,180,11,1.9,,마을나무,제방,,,,경상북도 안동시 예안면 삼계리 379-2,36.71731852,128.9278566,2024-07-31
1629,경상북도,안동시,경상북도 안동시,11-14-12-11-2,1982-10-26,,거목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,1,220,15,1.9,,면나무,하천,,,,경상북도 안동시 예안면 삼계리 838-33,36.71499407,128.9278517,2024-07-31
1630,경상북도,안동시,경상북도 안동시,11-14-12-15-1,1982-10-26,,거목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,1,190,13,1.4,,마을나무,하천,,,,경상북도 안동시 예안면 구룡리 1069,36.64757082,128.9186722,2024-07-31
1631,경상북도,안동시,경상북도 안동시,11-14-12-15-2,1982-10-26,,거목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,1,200,11,1.5,,면나무,종교용지,,,,경상북도 안동시 예안면 구룡리 524,36.65067492,128.9271691,2024-07-31
1632,경상북도,안동시,경상북도 안동시,11-14-12-15-3,1982-10-26,,거목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,1,200,12,1.5,,면나무,도로,,,,경상북도 안동시 예안면 구룡리 701-2,36.64757424,128.9186695,2024-07-31
1633,경상북도,안동시,경상북도 안동시,11-14-12-16-1,1982-10-26,,거목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,1,200,15,1.1,,면나무,임야,,,,경상북도 안동시 예안면 계곡리 산67-1,36.63584166,128.9287447,2024-07-31
1634,경상북도,안동시,경상북도 안동시,2009-04-02,2009-04-27,,노목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,1,400,30,2,,시·군나무,구거,,,,경상북도 안동시 예안면 도촌리 1072,36.71819064,128.9537922,2024-07-31
1635,경상북도,안동시,경상북도 안동시,11-14-13-1,1982-10-26,,거목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,1,350,15,4.7,,시·군나무,전,,,,경상북도 안동시 도산면 태자리 1011-16,36.7942129,128.8247492,2024-07-31
1636,경상북도,안동시,경상북도 안동시,11-14-13-2,1982-10-26,,거목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,1,250,11,5.5,,면나무,도로,,,,경상북도 안동시 도산면 온혜리 220-1,36.75772614,128.8345009,2024-07-31
1637,경상북도,안동시,경상북도 안동시,11-14-13-3,1982-10-26,,거목,참나무과,Quercus dentata Thunb.,떡갈나무,1,220,9,2.6,,면나무,대,,,,경상북도 안동시 도산면 온혜리 695,36.76733505,128.8293894,2024-07-31
1638,경상북도,안동시,경상북도 안동시,11-14-13-6-1,1994-10-21,,거목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,1,600,20,6.2,,도나무,임야,,,,경상북도 안동시 도산면 가송리 산 146-2,36.76471333,128.8975252,2024-07-31
1639,경상북도,안동시,경상북도 안동시,11-14-13-8-1,1982-10-26,,거목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,1,150,11,2.9,,마을나무,잡종지,,,,경상북도 안동시 도산면 온혜리 565-1,36.74630083,128.832506,2024-07-31
1640,경상북도,안동시,경상북도 안동시,11-14-13-8-1,1982-10-26,,거목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,1,150,11,2.9,,마을나무,잡종지,,,,경상북도 안동시 도산면 온혜리 565-1,36.74630083,128.832506,2024-07-31
