번호,시도명,시군구명,관리기관명,지정번호,보호수지정일자,보호수해지일자,보호수유형명,과명,학명,나무종류,그루수,나무나이,나무높이,가슴높이둘레,나무갓지름,품격명,지목명,지적,소유자구분,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,데이터기준일자
349,전북특별자치도,장수군,장수군청,2009-09-16,1982-09-20,,노목,느티나무,Zelkova serrata,느티나무,1,352,8,2.55,8,마을나무,대,,단체,장수군 장계면 명덕리 1390,장수군 장계면 명덕리 1390,35.726005,127.63097,2021-10-13
350,전북특별자치도,장수군,장수군청,2009-09-17,1982-09-20,,노목,느티나무,Zelkova serrata,느티나무,1,430,15,2.55,8,마을나무,임야,,단체,장수군 천천면 춘송리 427,장수군 천천면 춘송리 427,35.726113,127.630971,2021-10-13
351,전북특별자치도,장수군,장수군청,2009-09-18,1982-09-20,,노목,느티나무,Zelkova serrata,느티나무,1,382,15,2.23,7,마을나무,하천,,단체,장수군 계남면 침곡리 574,장수군 계남면 침곡리 574,35.726682,127.574368,2021-10-13
352,전북특별자치도,장수군,장수군청,2009-09-19,1982-09-20,,노목,느티나무,Zelkova serrata,느티나무,2,322,18,1.6,5,마을나무,임야,,단체,장수군 계남면 침곡리 594,장수군 계남면 침곡리 594,35.72594,127.573271,2021-10-13
353,전북특별자치도,장수군,장수군청,9-9-39,2014-08-08,,노목,느티나무,Zelkova serrata,느티나무,1,452,25,0.8,2.5,마을나무,도로,,단체,장수군 계북면 임평리 1175,장수군 계북면 임평리 1175,35.803844,127.598773,2021-10-13
354,전북특별자치도,장수군,장수군청,9-9-38,2005-01-14,,노목,소나무,Pinus densiflora,소나무,1,302,15,0.77,2.4,마을나무,임야,,단체,장수군 천천면 용광리 산21-1,장수군 천천면 용광리 산21-1,35.760523,127.541623,2021-10-13
355,전북특별자치도,장수군,장수군청,9-9-37,2005-01-14,,노목,느티나무,Zelkova serrata,느티나무,2,402,15,1.37,4.3,마을나무,임야,,단체,장수군 천천면 용광리 산490,장수군 천천면 용광리 산490,35.75718,127.539948,2021-10-13
356,전북특별자치도,장수군,장수군청,9-9-36,2005-01-14,,노목,소나무,Pinus densiflora,소나무,2,302,16,0.96,3,마을나무,답,,단체,장수군 계북면 원촌리 327,장수군 계북면 원촌리 327,35.799647,127.63423,2021-10-13
357,전북특별자치도,장수군,장수군청,9-9-35,2005-01-14,,노목,느티나무,Zelkova serrata,느티나무,1,502,23,1.82,5.7,시·군나무,학교용지,,공공,장수군 계북면 어전리 742,장수군 계북면 어전리 742,35.787502,127.617198,2021-10-13
358,전북특별자치도,장수군,장수군청,9-9-34,2005-01-14,,노목,느티나무,Zelkova serrata,느티나무,1,402,20,1.53,4.8,마을나무,도로,,단체,장수군 계북면 농소리 1201,장수군 계북면 농소리 1201,35.769942,127.612449,2021-10-13
359,전북특별자치도,장수군,장수군청,9-9-33,2005-01-14,,노목,소나무,Pinus densiflora,소나무,2,302,12,0.86,2.7,마을나무,임야,,단체,장수군 산서면 하월리 산18-1,장수군 산서면 하월리 산18-1,35.566031,127.390346,2021-10-13
